transaction_id,account_id,member_id,transaction_timestamp,transaction_type,amount,currency_code,description,channel,country_code,last_modified_ts
TXN00003610,ACCT026173,MEM011203,2026-01-29T15:55:51.964563+00:00,WIRE,809.68,USD,WIRE transaction,BRANCH,US,2026-01-29T15:56:51.964563+00:00
TXN00003611,ACCT022221,MEM000115,2026-02-03T00:29:02.964571+00:00,WIRE,5648.03,USD,WIRE transaction,MOBILE,CA,2026-02-03T01:29:02.964571+00:00
TXN00003612,ACCT009709,MEM007869,2026-02-05T00:08:20.964579+00:00,ATM,9084.6,USD,ATM transaction,ONLINE,MX,2026-02-05T00:51:20.964579+00:00
TXN00003613,ACCT002620,MEM007272,2026-02-11T13:29:01.964588+00:00,CREDIT,22963.43,USD,CREDIT transaction,ONLINE,US,2026-02-11T13:53:01.964588+00:00
TXN00003614,ACCT011107,MEM011948,2026-02-14T16:13:59.964596+00:00,ACH,20572.03,USD,ACH transaction,BRANCH,MX,2026-02-14T16:30:59.964596+00:00
TXN00003615,ACCT026343,MEM006349,2026-01-28T19:01:18.964604+00:00,WIRE,21910.1,USD,WIRE transaction,MOBILE,US,2026-01-28T19:56:18.964604+00:00
TXN00003616,ACCT023040,MEM012435,2026-01-29T11:04:33.964612+00:00,ATM,4495.87,USD,ATM transaction,MOBILE,US,2026-01-29T11:27:33.964612+00:00
TXN00003617,ACCT024545,MEM006298,2026-02-06T23:22:49.964620+00:00,CREDIT,24405.6,USD,CREDIT transaction,ONLINE,MX,2026-02-06T23:41:49.964620+00:00
TXN00003618,ACCT026639,MEM009102,2026-02-17T10:37:31.964628+00:00,WIRE,3244.37,USD,WIRE transaction,MOBILE,US,2026-02-17T10:50:31.964628+00:00
TXN00003619,ACCT010835,MEM013314,2026-01-30T09:25:34.964636+00:00,DEBIT,12923.9,USD,DEBIT transaction,ONLINE,CA,2026-01-30T09:40:34.964636+00:00
TXN00003620,ACCT014221,MEM013587,2026-02-16T05:23:52.964644+00:00,CREDIT,9906.27,USD,CREDIT transaction,ONLINE,US,2026-02-16T05:25:52.964644+00:00
TXN00003621,ACCT002875,MEM010601,2026-02-11T23:10:42.964652+00:00,CASH_DEPOSIT,18273.62,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-02-12T00:03:42.964652+00:00
TXN00003622,ACCT003955,MEM000180,2026-02-17T20:26:47.964660+00:00,ACH,15596.48,USD,ACH transaction,BRANCH,MX,2026-02-17T20:28:47.964660+00:00
TXN00003623,ACCT001924,MEM013198,2026-01-20T11:37:42.964668+00:00,CREDIT,2957.52,USD,CREDIT transaction,BRANCH,US,2026-01-20T11:46:42.964668+00:00
TXN00003624,ACCT008595,MEM005554,2026-01-31T12:43:06.964676+00:00,ACH,3382.26,USD,ACH transaction,BRANCH,US,2026-01-31T13:32:06.964676+00:00
TXN00003625,ACCT015319,MEM011406,2026-01-26T21:45:56.964684+00:00,ACH,18924.65,USD,ACH transaction,ATM,US,2026-01-26T22:39:56.964684+00:00
TXN00003626,ACCT012859,MEM000683,2026-02-12T19:09:42.964692+00:00,CREDIT,14362.38,USD,CREDIT transaction,ONLINE,MX,2026-02-12T19:54:42.964692+00:00
TXN00003627,ACCT028281,MEM007594,2026-01-23T08:16:26.964700+00:00,CREDIT,10760.14,USD,CREDIT transaction,ATM,CA,2026-01-23T09:15:26.964700+00:00
TXN00003628,ACCT026586,MEM004479,2026-02-03T21:45:45.964708+00:00,ATM,16539.99,USD,ATM transaction,BRANCH,US,2026-02-03T22:05:45.964708+00:00
TXN00003629,ACCT009225,MEM011363,2026-02-04T08:46:04.964716+00:00,ACH,18679.42,USD,ACH transaction,ATM,US,2026-02-04T09:00:04.964716+00:00
TXN00003630,ACCT000534,MEM010333,2026-01-24T07:10:10.964724+00:00,ACH,2264.98,USD,ACH transaction,ONLINE,MX,2026-01-24T07:48:10.964724+00:00
TXN00003631,ACCT017348,MEM003463,2026-01-30T08:13:42.964732+00:00,ATM,8697.17,USD,ATM transaction,ATM,US,2026-01-30T09:01:42.964732+00:00
TXN00003632,ACCT005142,MEM014205,2026-02-02T05:06:23.964740+00:00,WIRE,9954.02,USD,WIRE transaction,BRANCH,MX,2026-02-02T05:56:23.964740+00:00
TXN00003633,ACCT020203,MEM008111,2026-01-31T05:32:37.964748+00:00,WIRE,3736.05,USD,WIRE transaction,ONLINE,US,2026-01-31T06:16:37.964748+00:00
TXN00003634,ACCT026596,MEM006692,2026-01-29T11:07:37.964756+00:00,CREDIT,9497.77,USD,CREDIT transaction,ONLINE,CA,2026-01-29T12:00:37.964756+00:00
TXN00003635,ACCT000999,MEM007335,2026-02-11T11:12:29.964764+00:00,WIRE,7740.61,USD,WIRE transaction,ONLINE,US,2026-02-11T11:40:29.964764+00:00
TXN00003636,ACCT000526,MEM002148,2026-02-10T18:03:14.964772+00:00,WIRE,18944.48,USD,WIRE transaction,BRANCH,US,2026-02-10T18:54:14.964772+00:00
TXN00003637,ACCT000891,MEM001164,2026-02-15T04:30:51.964780+00:00,ATM,9149.95,USD,ATM transaction,ATM,US,2026-02-15T05:13:51.964780+00:00
TXN00003638,ACCT022263,MEM011893,2026-02-18T00:41:41.964788+00:00,CREDIT,1697.22,USD,CREDIT transaction,ONLINE,CA,2026-02-18T01:12:41.964788+00:00
TXN00003639,ACCT011366,MEM008628,2026-02-13T16:23:41.964796+00:00,DEBIT,7901.52,USD,DEBIT transaction,MOBILE,MX,2026-02-13T16:26:41.964796+00:00
TXN00003640,ACCT009904,MEM001230,2026-01-31T02:43:06.964804+00:00,ATM,3224.58,USD,ATM transaction,BRANCH,US,2026-01-31T03:20:06.964804+00:00
TXN00003641,ACCT008695,MEM000928,2026-02-02T09:30:12.964812+00:00,ACH,7690.46,USD,ACH transaction,MOBILE,US,2026-02-02T10:16:12.964812+00:00
TXN00003642,ACCT026597,MEM005241,2026-01-31T12:06:02.964819+00:00,CASH_DEPOSIT,5345.64,USD,CASH_DEPOSIT transaction,MOBILE,MX,2026-01-31T12:09:02.964819+00:00
TXN00003643,ACCT018766,MEM012048,2026-02-02T17:45:05.964828+00:00,DEBIT,18067.33,USD,DEBIT transaction,ONLINE,MX,2026-02-02T18:25:05.964828+00:00
TXN00003644,ACCT024367,MEM004921,2026-01-21T07:11:09.964836+00:00,WIRE,13288.4,USD,WIRE transaction,MOBILE,MX,2026-01-21T07:24:09.964836+00:00
TXN00003645,ACCT018145,MEM003852,2026-01-28T09:09:51.964844+00:00,DEBIT,8253.11,USD,DEBIT transaction,BRANCH,US,2026-01-28T09:54:51.964844+00:00
TXN00003646,ACCT021973,MEM009168,2026-01-19T18:15:33.964852+00:00,CASH_DEPOSIT,12372.91,USD,CASH_DEPOSIT transaction,MOBILE,CA,2026-01-19T18:50:33.964852+00:00
TXN00003647,ACCT001612,MEM012649,2026-02-17T21:43:35.964860+00:00,WIRE,9357.01,USD,WIRE transaction,BRANCH,US,2026-02-17T22:30:35.964860+00:00
TXN00003648,ACCT002907,MEM008882,2026-01-26T00:33:37.964868+00:00,CASH_DEPOSIT,21189.28,USD,CASH_DEPOSIT transaction,ATM,US,2026-01-26T01:27:37.964868+00:00
TXN00003649,ACCT018471,MEM003042,2026-02-17T22:49:03.964877+00:00,DEBIT,20142.96,USD,DEBIT transaction,BRANCH,US,2026-02-17T23:27:03.964877+00:00
TXN00003650,ACCT007112,MEM003108,2026-01-31T18:29:32.964884+00:00,CREDIT,10812.73,USD,CREDIT transaction,BRANCH,MX,2026-01-31T19:13:32.964884+00:00
TXN00003651,ACCT004367,MEM003447,2026-01-25T23:38:27.964893+00:00,CASH_DEPOSIT,5318.32,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-01-25T23:54:27.964893+00:00
TXN00003652,ACCT004371,MEM005279,2026-02-16T07:16:33.964910+00:00,ACH,4651.9,USD,ACH transaction,BRANCH,US,2026-02-16T08:08:33.964910+00:00
TXN00003653,ACCT012323,MEM010115,2026-01-30T01:49:41.964919+00:00,WIRE,23369.35,USD,WIRE transaction,BRANCH,US,2026-01-30T01:59:41.964919+00:00
TXN00003654,ACCT020381,MEM011619,2026-01-27T21:58:00.964927+00:00,CREDIT,11835.47,USD,CREDIT transaction,BRANCH,US,2026-01-27T22:44:00.964927+00:00
TXN00003655,ACCT004611,MEM000766,2026-01-23T06:33:35.964935+00:00,CASH_DEPOSIT,21686.79,USD,CASH_DEPOSIT transaction,BRANCH,US,2026-01-23T07:16:35.964935+00:00
TXN00003656,ACCT008237,MEM011285,2026-02-09T09:19:04.964943+00:00,DEBIT,543.26,USD,DEBIT transaction,ONLINE,US,2026-02-09T09:46:04.964943+00:00
TXN00003657,ACCT016917,MEM004570,2026-01-19T07:06:16.964951+00:00,CREDIT,4723.28,USD,CREDIT transaction,ATM,US,2026-01-19T07:19:16.964951+00:00
TXN00003658,ACCT019814,MEM009683,2026-02-03T19:50:39.964959+00:00,DEBIT,12366.61,USD,DEBIT transaction,BRANCH,MX,2026-02-03T19:50:39.964959+00:00
TXN00003659,ACCT028247,MEM001378,2026-01-25T18:43:54.964967+00:00,ATM,8285.65,USD,ATM transaction,ATM,US,2026-01-25T19:27:54.964967+00:00
TXN00003660,ACCT001887,MEM014989,2026-02-01T15:12:45.964975+00:00,WIRE,3171.82,USD,WIRE transaction,MOBILE,US,2026-02-01T15:39:45.964975+00:00
TXN00003661,ACCT002276,MEM003306,2026-01-21T15:33:24.964984+00:00,ACH,17243.46,USD,ACH transaction,BRANCH,US,2026-01-21T15:34:24.964984+00:00
TXN00003662,ACCT025841,MEM004659,2026-02-18T01:22:46.964992+00:00,WIRE,17915.81,USD,WIRE transaction,BRANCH,US,2026-02-18T02:05:46.964992+00:00
TXN00003663,ACCT020494,MEM011874,2026-02-10T17:30:56.965000+00:00,WIRE,4608.44,USD,WIRE transaction,BRANCH,US,2026-02-10T18:01:56.965000+00:00
TXN00003664,ACCT006677,MEM001236,2026-01-27T10:11:40.965008+00:00,CREDIT,11686.52,USD,CREDIT transaction,MOBILE,MX,2026-01-27T10:55:40.965008+00:00
TXN00003665,ACCT009790,MEM011963,2026-02-16T14:26:20.965016+00:00,WIRE,23873.59,USD,WIRE transaction,MOBILE,US,2026-02-16T15:25:20.965016+00:00
TXN00003666,ACCT011846,MEM000858,2026-01-27T17:42:35.965024+00:00,ACH,87.22,USD,ACH transaction,BRANCH,CA,2026-01-27T18:33:35.965024+00:00
TXN00003667,ACCT005554,MEM010223,2026-02-16T13:31:35.965032+00:00,ATM,8377.12,USD,ATM transaction,ATM,US,2026-02-16T14:11:35.965032+00:00
TXN00003668,ACCT020982,MEM007749,2026-02-04T06:37:51.965040+00:00,DEBIT,2121.27,USD,DEBIT transaction,ATM,US,2026-02-04T06:45:51.965040+00:00
TXN00003669,ACCT021234,MEM014231,2026-01-25T03:49:59.965048+00:00,CASH_DEPOSIT,6756.95,USD,CASH_DEPOSIT transaction,MOBILE,CA,2026-01-25T04:39:59.965048+00:00
TXN00003670,ACCT014859,MEM006886,2026-01-31T10:24:11.965056+00:00,WIRE,12658.98,USD,WIRE transaction,BRANCH,US,2026-01-31T11:00:11.965056+00:00
TXN00003671,ACCT027211,MEM002620,2026-02-18T02:57:50.965064+00:00,WIRE,21046.59,USD,WIRE transaction,ONLINE,US,2026-02-18T03:12:50.965064+00:00
TXN00003672,ACCT021705,MEM005847,2026-01-29T14:06:48.965072+00:00,ACH,4773.57,USD,ACH transaction,MOBILE,US,2026-01-29T15:06:48.965072+00:00
TXN00003673,ACCT018799,MEM007338,2026-01-29T06:12:29.965081+00:00,ATM,18223.48,USD,ATM transaction,ATM,US,2026-01-29T06:50:29.965081+00:00
TXN00003674,ACCT003424,MEM008565,2026-01-25T15:54:03.965089+00:00,CREDIT,16142.58,USD,CREDIT transaction,BRANCH,MX,2026-01-25T16:38:03.965089+00:00
TXN00003675,ACCT018820,MEM013741,2026-01-21T12:49:54.965097+00:00,CASH_DEPOSIT,16985.1,USD,CASH_DEPOSIT transaction,ATM,MX,2026-01-21T13:39:54.965097+00:00
TXN00003676,ACCT016584,MEM007001,2026-02-14T11:37:18.965105+00:00,CASH_DEPOSIT,6442.93,USD,CASH_DEPOSIT transaction,ONLINE,MX,2026-02-14T12:24:18.965105+00:00
TXN00003677,ACCT028403,MEM004622,2026-02-02T22:47:21.965113+00:00,DEBIT,20346.88,USD,DEBIT transaction,BRANCH,US,2026-02-02T23:39:21.965113+00:00
TXN00003678,ACCT009719,MEM003547,2026-01-29T00:00:24.965122+00:00,WIRE,19377.16,USD,WIRE transaction,BRANCH,US,2026-01-29T00:47:24.965122+00:00
TXN00003679,ACCT029268,MEM006243,2026-02-07T10:37:55.965130+00:00,ATM,24384.02,USD,ATM transaction,ONLINE,US,2026-02-07T10:43:55.965130+00:00
TXN00003680,ACCT023066,MEM014427,2026-02-10T14:55:32.965138+00:00,ACH,17965.31,USD,ACH transaction,ONLINE,US,2026-02-10T15:16:32.965138+00:00
TXN00003681,ACCT007471,MEM004121,2026-01-19T08:11:15.965146+00:00,ATM,7208.63,USD,ATM transaction,ONLINE,US,2026-01-19T08:55:15.965146+00:00
TXN00003682,ACCT014318,MEM012146,2026-02-14T16:27:35.965154+00:00,WIRE,4562.13,USD,WIRE transaction,BRANCH,US,2026-02-14T17:25:35.965154+00:00
TXN00003683,ACCT023043,MEM014999,2026-02-08T20:47:46.965162+00:00,ACH,20415.69,USD,ACH transaction,ATM,CA,2026-02-08T21:06:46.965162+00:00
TXN00003684,ACCT005296,MEM005588,2026-02-09T20:39:40.965169+00:00,CASH_DEPOSIT,20667.95,USD,CASH_DEPOSIT transaction,MOBILE,CA,2026-02-09T21:26:40.965169+00:00
TXN00003685,ACCT027763,MEM008412,2026-01-24T18:33:46.965178+00:00,DEBIT,17402.39,USD,DEBIT transaction,BRANCH,US,2026-01-24T18:46:46.965178+00:00
TXN00003686,ACCT021265,MEM007915,2026-01-27T09:12:11.965186+00:00,ACH,13146.96,USD,ACH transaction,ONLINE,US,2026-01-27T09:54:11.965186+00:00
TXN00003687,ACCT002209,MEM006356,2026-01-22T16:53:02.965194+00:00,ATM,24313.31,USD,ATM transaction,ONLINE,CA,2026-01-22T17:37:02.965194+00:00
TXN00003688,ACCT022870,MEM011852,2026-02-14T12:01:53.965202+00:00,CREDIT,24686.25,USD,CREDIT transaction,ATM,MX,2026-02-14T12:42:53.965202+00:00
TXN00003689,ACCT024498,MEM009421,2026-01-31T06:36:42.965210+00:00,WIRE,10020.95,USD,WIRE transaction,ATM,CA,2026-01-31T06:37:42.965210+00:00
TXN00003690,ACCT014544,MEM010216,2026-02-02T11:38:08.965218+00:00,CASH_DEPOSIT,12883.33,USD,CASH_DEPOSIT transaction,ATM,MX,2026-02-02T12:27:08.965218+00:00
TXN00003691,ACCT017747,MEM003956,2026-01-30T11:06:18.965226+00:00,CASH_DEPOSIT,4820.75,USD,CASH_DEPOSIT transaction,ONLINE,MX,2026-01-30T12:00:18.965226+00:00
TXN00003692,ACCT026345,MEM001956,2026-01-27T15:35:04.965235+00:00,WIRE,3854.98,USD,WIRE transaction,ONLINE,MX,2026-01-27T15:38:04.965235+00:00
TXN00003693,ACCT002742,MEM006295,2026-01-21T09:06:24.965243+00:00,WIRE,22001.54,USD,WIRE transaction,MOBILE,US,2026-01-21T09:06:24.965243+00:00
TXN00003694,ACCT029520,MEM005221,2026-02-13T10:29:28.965251+00:00,ATM,10467.95,USD,ATM transaction,MOBILE,MX,2026-02-13T10:55:28.965251+00:00
TXN00003695,ACCT017130,MEM006531,2026-02-04T18:08:35.965259+00:00,CASH_DEPOSIT,8264.27,USD,CASH_DEPOSIT transaction,ATM,US,2026-02-04T18:56:35.965259+00:00
TXN00003696,ACCT003273,MEM002821,2026-01-31T20:07:53.965267+00:00,ATM,22211.8,USD,ATM transaction,ATM,CA,2026-01-31T20:34:53.965267+00:00
TXN00003697,ACCT012663,MEM008582,2026-02-04T21:51:17.965275+00:00,DEBIT,144.02,USD,DEBIT transaction,MOBILE,US,2026-02-04T22:24:17.965275+00:00
TXN00003698,ACCT009542,MEM011196,2026-01-29T02:21:40.965283+00:00,CREDIT,20209.11,USD,CREDIT transaction,ONLINE,US,2026-01-29T02:25:40.965283+00:00
TXN00003699,ACCT010653,MEM001746,2026-01-29T02:35:46.965291+00:00,ATM,9565.98,USD,ATM transaction,BRANCH,US,2026-01-29T03:32:46.965291+00:00
TXN00003700,ACCT002252,MEM012614,2026-02-05T18:43:15.965299+00:00,ATM,21539.51,USD,ATM transaction,MOBILE,US,2026-02-05T18:43:15.965299+00:00
TXN00003701,ACCT006606,MEM008672,2026-02-11T06:20:15.965307+00:00,CREDIT,20042.09,USD,CREDIT transaction,MOBILE,MX,2026-02-11T06:47:15.965307+00:00
TXN00003702,ACCT027411,MEM005215,2026-02-17T09:59:26.965315+00:00,CREDIT,12814.45,USD,CREDIT transaction,MOBILE,US,2026-02-17T10:45:26.965315+00:00
TXN00003703,ACCT013377,MEM003179,2026-02-15T03:46:27.965323+00:00,CREDIT,11316.43,USD,CREDIT transaction,ONLINE,MX,2026-02-15T04:05:27.965323+00:00
TXN00003704,ACCT016800,MEM010535,2026-02-05T05:47:46.965331+00:00,CREDIT,3847.92,USD,CREDIT transaction,MOBILE,US,2026-02-05T05:58:46.965331+00:00
TXN00003705,ACCT023964,MEM000795,2026-02-16T01:05:46.965339+00:00,ATM,19933.04,USD,ATM transaction,BRANCH,US,2026-02-16T01:43:46.965339+00:00
TXN00003706,ACCT008819,MEM010945,2026-02-04T17:55:01.965347+00:00,CREDIT,18667.94,USD,CREDIT transaction,ONLINE,MX,2026-02-04T18:44:01.965347+00:00
TXN00003707,ACCT015586,MEM009772,2026-01-28T05:00:04.965363+00:00,ACH,15949.61,USD,ACH transaction,MOBILE,MX,2026-01-28T05:56:04.965363+00:00
TXN00003708,ACCT011031,MEM002505,2026-01-25T14:24:45.965372+00:00,ATM,3374.1,USD,ATM transaction,ATM,US,2026-01-25T14:37:45.965372+00:00
TXN00003709,ACCT017257,MEM000216,2026-01-31T15:20:57.965380+00:00,ATM,9731.63,USD,ATM transaction,ATM,US,2026-01-31T16:18:57.965380+00:00
TXN00003710,ACCT024692,MEM012617,2026-02-16T04:34:25.965388+00:00,ATM,11601.5,USD,ATM transaction,MOBILE,CA,2026-02-16T04:53:25.965388+00:00
TXN00003711,ACCT018778,MEM005274,2026-01-24T12:14:38.965396+00:00,DEBIT,24342.09,USD,DEBIT transaction,MOBILE,US,2026-01-24T12:50:38.965396+00:00
TXN00003712,ACCT019153,MEM013573,2026-02-06T01:05:50.965404+00:00,ATM,16921.09,USD,ATM transaction,ONLINE,US,2026-02-06T01:47:50.965404+00:00
TXN00003713,ACCT020218,MEM004112,2026-01-28T06:14:18.965413+00:00,CASH_DEPOSIT,28.24,USD,CASH_DEPOSIT transaction,ATM,US,2026-01-28T06:55:18.965413+00:00
TXN00003714,ACCT011593,MEM014932,2026-02-16T02:10:34.965421+00:00,DEBIT,20035.97,USD,DEBIT transaction,BRANCH,US,2026-02-16T02:43:34.965421+00:00
TXN00003715,ACCT015357,MEM003133,2026-02-04T15:07:58.965429+00:00,DEBIT,15263.49,USD,DEBIT transaction,ATM,US,2026-02-04T15:09:58.965429+00:00
TXN00003716,ACCT014419,MEM010896,2026-02-07T04:53:34.965437+00:00,CASH_DEPOSIT,2410.13,USD,CASH_DEPOSIT transaction,MOBILE,CA,2026-02-07T05:11:34.965437+00:00
TXN00003717,ACCT019978,MEM005986,2026-01-23T09:16:15.965446+00:00,ATM,10920.22,USD,ATM transaction,ONLINE,US,2026-01-23T09:20:15.965446+00:00
TXN00003718,ACCT008760,MEM014894,2026-01-24T07:31:48.965454+00:00,CASH_DEPOSIT,22483.95,USD,CASH_DEPOSIT transaction,BRANCH,US,2026-01-24T07:31:48.965454+00:00
TXN00003719,ACCT004232,MEM013748,2026-01-24T22:14:21.965462+00:00,CASH_DEPOSIT,13050.03,USD,CASH_DEPOSIT transaction,ATM,MX,2026-01-24T23:09:21.965462+00:00
TXN00003720,ACCT003475,MEM009348,2026-01-29T23:54:26.965470+00:00,ATM,17408.59,USD,ATM transaction,MOBILE,US,2026-01-30T00:09:26.965470+00:00
TXN00003721,ACCT001021,MEM012073,2026-02-07T13:43:04.965479+00:00,WIRE,4208.71,USD,WIRE transaction,ATM,MX,2026-02-07T14:07:04.965479+00:00
TXN00003722,ACCT027481,MEM007874,2026-02-04T15:37:02.965487+00:00,WIRE,4144.49,USD,WIRE transaction,ATM,MX,2026-02-04T15:50:02.965487+00:00
TXN00003723,ACCT006307,MEM011466,2026-02-13T10:50:24.965495+00:00,WIRE,21232.81,USD,WIRE transaction,ONLINE,CA,2026-02-13T11:15:24.965495+00:00
TXN00003724,ACCT021536,MEM010523,2026-02-09T09:58:45.965503+00:00,CREDIT,21085.77,USD,CREDIT transaction,ONLINE,US,2026-02-09T10:03:45.965503+00:00
TXN00003725,ACCT015360,MEM008862,2026-01-23T12:43:08.965512+00:00,DEBIT,23083.15,USD,DEBIT transaction,BRANCH,US,2026-01-23T13:32:08.965512+00:00
TXN00003726,ACCT026926,MEM005569,2026-02-11T02:53:15.965520+00:00,ATM,22158.96,USD,ATM transaction,ATM,CA,2026-02-11T03:32:15.965520+00:00
TXN00003727,ACCT013776,MEM002503,2026-01-22T14:25:58.965528+00:00,DEBIT,14843.4,USD,DEBIT transaction,BRANCH,US,2026-01-22T14:54:58.965528+00:00
TXN00003728,ACCT003901,MEM007378,2026-02-11T05:31:55.965536+00:00,WIRE,5502.37,USD,WIRE transaction,ONLINE,US,2026-02-11T06:27:55.965536+00:00
TXN00003729,ACCT027117,MEM009392,2026-02-09T22:14:53.965544+00:00,CASH_DEPOSIT,5700.75,USD,CASH_DEPOSIT transaction,ONLINE,US,2026-02-09T22:59:53.965544+00:00
TXN00003730,ACCT028604,MEM013099,2026-01-28T10:38:46.965552+00:00,ATM,7909.64,USD,ATM transaction,MOBILE,US,2026-01-28T11:20:46.965552+00:00
TXN00003731,ACCT014636,MEM009518,2026-01-22T10:26:12.965561+00:00,WIRE,7014.92,USD,WIRE transaction,ATM,US,2026-01-22T10:30:12.965561+00:00
TXN00003732,ACCT010286,MEM003319,2026-01-27T15:07:23.965568+00:00,ATM,10518.56,USD,ATM transaction,ONLINE,MX,2026-01-27T15:41:23.965568+00:00
TXN00003733,ACCT006886,MEM007583,2026-02-16T07:25:24.965577+00:00,CASH_DEPOSIT,21074.98,USD,CASH_DEPOSIT transaction,ONLINE,US,2026-02-16T08:02:24.965577+00:00
TXN00003734,ACCT001904,MEM009140,2026-02-15T02:17:02.965585+00:00,ACH,8010.82,USD,ACH transaction,ATM,US,2026-02-15T02:49:02.965585+00:00
TXN00003735,ACCT012800,MEM002747,2026-01-19T16:48:05.965593+00:00,CASH_DEPOSIT,19052.88,USD,CASH_DEPOSIT transaction,MOBILE,MX,2026-01-19T17:01:05.965593+00:00
TXN00003736,ACCT014526,MEM006735,2026-01-24T16:48:04.965601+00:00,ACH,6590.1,USD,ACH transaction,BRANCH,MX,2026-01-24T16:49:04.965601+00:00
TXN00003737,ACCT015696,MEM006531,2026-02-10T16:32:58.965609+00:00,CASH_DEPOSIT,23987.16,USD,CASH_DEPOSIT transaction,ONLINE,US,2026-02-10T16:47:58.965609+00:00
TXN00003738,ACCT005912,MEM001877,2026-01-20T10:05:56.965617+00:00,DEBIT,9979.3,USD,DEBIT transaction,ONLINE,US,2026-01-20T10:52:56.965617+00:00
TXN00003739,ACCT003270,MEM002535,2026-02-13T23:00:18.965625+00:00,ACH,13680.0,USD,ACH transaction,MOBILE,US,2026-02-13T23:32:18.965625+00:00
TXN00003740,ACCT021262,MEM013559,2026-02-11T17:52:40.965633+00:00,DEBIT,20387.17,USD,DEBIT transaction,MOBILE,US,2026-02-11T18:50:40.965633+00:00
TXN00003741,ACCT001201,MEM014305,2026-01-29T17:39:52.965641+00:00,ACH,9701.21,USD,ACH transaction,ONLINE,US,2026-01-29T18:08:52.965641+00:00
TXN00003742,ACCT025538,MEM002405,2026-01-20T18:53:07.965649+00:00,WIRE,3299.75,USD,WIRE transaction,BRANCH,CA,2026-01-20T19:28:07.965649+00:00
TXN00003743,ACCT009008,MEM014833,2026-01-19T18:55:57.965657+00:00,CREDIT,22336.75,USD,CREDIT transaction,MOBILE,US,2026-01-19T19:33:57.965657+00:00
TXN00003744,ACCT023392,MEM005181,2026-01-27T04:41:38.965666+00:00,CREDIT,23033.08,USD,CREDIT transaction,ONLINE,CA,2026-01-27T05:12:38.965666+00:00
TXN00003745,ACCT013559,MEM014128,2026-02-02T07:44:54.965674+00:00,ACH,11506.58,USD,ACH transaction,BRANCH,US,2026-02-02T08:05:54.965674+00:00
TXN00003746,ACCT026227,MEM007977,2026-02-01T00:58:44.965682+00:00,DEBIT,17263.23,USD,DEBIT transaction,MOBILE,US,2026-02-01T01:45:44.965682+00:00
TXN00003747,ACCT029452,MEM014416,2026-02-13T07:27:22.965690+00:00,CASH_DEPOSIT,19148.79,USD,CASH_DEPOSIT transaction,BRANCH,US,2026-02-13T07:47:22.965690+00:00
TXN00003748,ACCT022327,MEM013831,2026-02-02T06:09:25.965698+00:00,DEBIT,8507.25,USD,DEBIT transaction,ATM,CA,2026-02-02T06:52:25.965698+00:00
TXN00003749,ACCT003068,MEM008599,2026-02-16T15:38:43.965706+00:00,CASH_DEPOSIT,8937.55,USD,CASH_DEPOSIT transaction,MOBILE,MX,2026-02-16T16:16:43.965706+00:00
TXN00003750,ACCT026941,MEM004591,2026-02-07T10:23:06.965714+00:00,CASH_DEPOSIT,12914.94,USD,CASH_DEPOSIT transaction,ATM,US,2026-02-07T10:42:06.965714+00:00
TXN00003751,ACCT006857,MEM001715,2026-01-31T09:26:49.965723+00:00,ACH,24546.41,USD,ACH transaction,ONLINE,US,2026-01-31T09:30:49.965723+00:00
TXN00003752,ACCT021346,MEM011495,2026-02-03T06:16:30.965731+00:00,DEBIT,22194.21,USD,DEBIT transaction,ONLINE,US,2026-02-03T07:15:30.965731+00:00
TXN00003753,ACCT027881,MEM000807,2026-02-07T05:31:02.965739+00:00,ATM,24444.44,USD,ATM transaction,BRANCH,CA,2026-02-07T06:05:02.965739+00:00
TXN00003754,ACCT024578,MEM006448,2026-01-27T16:31:18.965747+00:00,CASH_DEPOSIT,2846.66,USD,CASH_DEPOSIT transaction,ONLINE,US,2026-01-27T17:08:18.965747+00:00
TXN00003755,ACCT020248,MEM007314,2026-01-27T23:34:51.965755+00:00,WIRE,21958.66,USD,WIRE transaction,ONLINE,US,2026-01-27T23:48:51.965755+00:00
TXN00003756,ACCT008750,MEM005852,2026-02-03T13:17:02.965763+00:00,CASH_DEPOSIT,20107.61,USD,CASH_DEPOSIT transaction,MOBILE,MX,2026-02-03T13:35:02.965763+00:00
TXN00003757,ACCT018826,MEM013275,2026-02-05T10:53:43.965771+00:00,WIRE,10300.93,USD,WIRE transaction,ATM,US,2026-02-05T11:51:43.965771+00:00
TXN00003758,ACCT023778,MEM014029,2026-02-06T23:35:52.965779+00:00,WIRE,20485.25,USD,WIRE transaction,MOBILE,US,2026-02-07T00:27:52.965779+00:00
TXN00003759,ACCT004415,MEM010046,2026-02-17T04:33:39.965787+00:00,CREDIT,1660.77,USD,CREDIT transaction,ATM,CA,2026-02-17T04:46:39.965787+00:00
TXN00003760,ACCT028463,MEM001951,2026-01-25T00:51:43.965795+00:00,CREDIT,12651.29,USD,CREDIT transaction,ATM,MX,2026-01-25T01:51:43.965795+00:00
TXN00003761,ACCT005249,MEM009854,2026-01-25T01:18:58.965803+00:00,CASH_DEPOSIT,9151.92,USD,CASH_DEPOSIT transaction,BRANCH,CA,2026-01-25T01:32:58.965803+00:00
