clearing_id,event_id,member_id,posted_amount,currency_code,posting_date,merchant_id,country_code
CLR00004024,AUTH00004024,MEM003346,4856.73,USD,2026-02-09,M00994,MX
CLR00004025,AUTH00004025,MEM014740,1976.08,USD,2026-02-10,M00983,US
CLR00004026,AUTH00004026,MEM004546,3285.46,USD,2026-02-13,M00732,US
CLR00004027,AUTH00004027,MEM001448,4747.62,USD,2026-02-12,M00903,US
CLR00004028,AUTH00004028,MEM006847,57.1,USD,2026-02-11,M02345,MX
CLR00004029,AUTH00004029,MEM011671,4439.35,USD,2026-02-16,M00436,CA
CLR00004030,AUTH00004030,MEM011997,1558.78,USD,2026-02-14,M02993,US
CLR00004031,AUTH00004031,MEM010040,1545.3,USD,2026-02-16,M02793,MX
CLR00004032,AUTH00004032,MEM006614,3793.97,USD,2026-02-16,M02145,MX
CLR00004033,AUTH00004033,MEM013996,4769.4,USD,2026-02-14,M02425,US
CLR00004034,AUTH00004034,MEM006199,4047.73,USD,2026-02-14,M01106,US
CLR00004035,AUTH00004035,MEM013802,329.21,USD,2026-02-12,M00314,MX
CLR00004036,AUTH00004036,MEM014420,1878.69,USD,2026-02-17,M02951,US
CLR00004037,AUTH00004037,MEM005905,4309.74,USD,2026-02-15,M00723,CA
CLR00004038,AUTH00004038,MEM009495,1188.36,USD,2026-02-14,M01823,US
CLR00004039,AUTH00004039,MEM011226,130.79,USD,2026-02-15,M00296,US
CLR00004040,AUTH00004040,MEM010754,3596.99,USD,2026-02-08,M01667,US
CLR00004041,AUTH00004041,MEM010935,2255.0,USD,2026-02-16,M01644,CA
CLR00004042,AUTH00004042,MEM007188,1654.86,USD,2026-02-14,M01519,US
CLR00004043,AUTH00004043,MEM009001,1482.09,USD,2026-02-12,M02731,US
CLR00004044,AUTH00004044,MEM013725,3043.44,USD,2026-02-16,M00889,US
CLR00004045,AUTH00004045,MEM014945,81.59,USD,2026-02-18,M00258,MX
CLR00004046,AUTH00004046,MEM004607,98.96,USD,2026-02-13,M01628,US
CLR00004047,AUTH00004047,MEM005482,2128.24,USD,2026-02-16,M00589,US
CLR00004048,AUTH00004048,MEM012608,1046.5,USD,2026-02-16,M00413,CA
CLR00004049,AUTH00004049,MEM013273,2423.84,USD,2026-02-16,M01139,US
CLR00004050,AUTH00004050,MEM002240,3875.79,USD,2026-02-17,M00815,CA
CLR00004051,AUTH00004051,MEM004263,3712.3,USD,2026-02-13,M02017,US
CLR00004052,AUTH00004052,MEM005630,3436.63,USD,2026-02-15,M01292,US
CLR00004053,AUTH00004053,MEM012801,10.12,USD,2026-02-09,M02096,US
CLR00004054,AUTH00004054,MEM009283,654.96,USD,2026-02-17,M00027,US
CLR00004055,AUTH00004055,MEM013092,3138.97,USD,2026-02-12,M00338,MX
CLR00004056,AUTH00004056,MEM008313,1090.64,USD,2026-02-11,M01771,US
CLR00004057,AUTH00004057,MEM011066,2158.97,USD,2026-02-16,M02134,CA
CLR00004058,AUTH00004058,MEM003618,3586.36,USD,2026-02-15,M01308,MX
CLR00004059,AUTH00004059,MEM012552,1855.86,USD,2026-02-13,M01373,US
CLR00004060,AUTH00004060,MEM010234,2973.04,USD,2026-02-11,M02794,US
CLR00004061,AUTH00004061,MEM001798,4382.9,USD,2026-02-09,M00264,CA
CLR00004062,AUTH00004062,MEM006773,2606.71,USD,2026-02-12,M01807,US
CLR00004063,AUTH00004063,MEM005829,3917.02,USD,2026-02-17,M00016,US
CLR00004064,AUTH00004064,MEM003923,2427.36,USD,2026-02-16,M00672,MX
CLR00004065,AUTH00004065,MEM011806,2456.28,USD,2026-02-12,M02068,MX
CLR00004066,AUTH00004066,MEM007662,1199.77,USD,2026-02-09,M02183,US
CLR00004067,AUTH00004067,MEM007518,2602.87,USD,2026-02-13,M02928,US
CLR00004068,AUTH00004068,MEM008294,2223.99,USD,2026-02-09,M01744,CA
CLR00004069,AUTH00004069,MEM011448,4377.27,USD,2026-02-15,M00686,MX
CLR00004070,AUTH00004070,MEM000073,3984.01,USD,2026-02-14,M01413,US
CLR00004071,AUTH00004071,MEM010425,4385.48,USD,2026-02-12,M02553,CA
CLR00004072,AUTH00004072,MEM013082,1209.41,USD,2026-02-11,M00588,US
CLR00004073,AUTH00004073,MEM011067,3650.8,USD,2026-02-12,M01869,MX
CLR00004074,AUTH00004074,MEM007004,456.94,USD,2026-02-16,M00541,US
CLR00004075,AUTH00004075,MEM000530,273.23,USD,2026-02-11,M01192,MX
CLR00004076,AUTH00004076,MEM006320,3900.44,USD,2026-02-09,M00263,US
CLR00004077,AUTH00004077,MEM009561,2294.52,USD,2026-02-15,M01049,CA
CLR00004078,AUTH00004078,MEM005826,2745.27,USD,2026-02-14,M01460,US
CLR00004079,AUTH00004079,MEM012789,4231.82,USD,2026-02-09,M02868,CA
CLR00004080,AUTH00004080,MEM008106,1302.93,USD,2026-02-11,M01871,US
CLR00004081,AUTH00004081,MEM004581,3960.61,USD,2026-02-11,M00929,US
CLR00004082,AUTH00004082,MEM011420,1659.5,USD,2026-02-14,M01627,US
CLR00004083,AUTH00004083,MEM010732,3643.05,USD,2026-02-14,M01578,US
CLR00004084,AUTH00004084,MEM006230,1896.6,USD,2026-02-15,M01199,MX
CLR00004085,AUTH00004085,MEM001688,2020.74,USD,2026-02-09,M02850,US
CLR00004086,AUTH00004086,MEM010037,921.21,USD,2026-02-15,M02222,CA
CLR00004087,AUTH00004087,MEM014156,970.69,USD,2026-02-12,M00399,US
CLR00004088,AUTH00004088,MEM011493,4438.56,USD,2026-02-08,M01634,CA
CLR00004089,AUTH00004089,MEM001593,1545.66,USD,2026-02-15,M00282,US
CLR00004090,AUTH00004090,MEM010172,4729.42,USD,2026-02-16,M01408,US
CLR00004091,AUTH00004091,MEM012421,1760.94,USD,2026-02-17,M00721,US
CLR00004092,AUTH00004092,MEM001386,314.98,USD,2026-02-09,M01856,MX
CLR00004093,AUTH00004093,MEM007693,3971.5,USD,2026-02-17,M02177,US
CLR00004094,AUTH00004094,MEM010291,2803.86,USD,2026-02-14,M02005,US
CLR00004095,AUTH00004095,MEM007549,308.56,USD,2026-02-16,M02355,MX
CLR00004096,AUTH00004096,MEM013212,3624.81,USD,2026-02-09,M00384,US
CLR00004097,AUTH00004097,MEM000010,3965.46,USD,2026-02-10,M02005,CA
CLR00004098,AUTH00004098,MEM004648,2455.96,USD,2026-02-11,M02508,US
CLR00004099,AUTH00004099,MEM011383,2112.0,USD,2026-02-13,M02526,US
CLR00004100,AUTH00004100,MEM013822,492.35,USD,2026-02-10,M01327,US
CLR00004101,AUTH00004101,MEM013068,4789.43,USD,2026-02-13,M02566,MX
CLR00004102,AUTH00004102,MEM004315,4091.06,USD,2026-02-12,M01030,US
CLR00004103,AUTH00004103,MEM000643,1090.15,USD,2026-02-11,M01255,US
CLR00004104,AUTH00004104,MEM004076,2550.97,USD,2026-02-09,M00004,US
CLR00004105,AUTH00004105,MEM002839,4513.37,USD,2026-02-16,M02583,MX
CLR00004106,AUTH00004106,MEM000578,410.31,USD,2026-02-17,M02243,CA
CLR00004107,AUTH00004107,MEM012588,3620.0,USD,2026-02-11,M01769,US
CLR00004108,AUTH00004108,MEM013751,3833.14,USD,2026-02-15,M01939,US
CLR00004109,AUTH00004109,MEM006303,1329.59,USD,2026-02-13,M02729,CA
CLR00004110,AUTH00004110,MEM009598,3475.07,USD,2026-02-12,M01413,MX
CLR00004111,AUTH00004111,MEM009952,4950.16,USD,2026-02-08,M02615,US
CLR00004112,AUTH00004112,MEM012969,3747.44,USD,2026-02-12,M02218,MX
CLR00004113,AUTH00004113,MEM013246,1292.57,USD,2026-02-09,M02202,CA
CLR00004114,AUTH00004114,MEM005423,2967.77,USD,2026-02-17,M02317,US
CLR00004115,AUTH00004115,MEM013350,4976.16,USD,2026-02-11,M00182,US
CLR00004116,AUTH00004116,MEM009616,2025.63,USD,2026-02-12,M02641,CA
CLR00004117,AUTH00004117,MEM002900,3653.48,USD,2026-02-17,M01359,US
CLR00004118,AUTH00004118,MEM003708,4021.94,USD,2026-02-09,M02405,US
CLR00004119,AUTH00004119,MEM013861,1963.45,USD,2026-02-17,M00511,US
CLR00004120,AUTH00004120,MEM006494,1335.46,USD,2026-02-17,M02781,US
CLR00004121,AUTH00004121,MEM012688,1279.0,USD,2026-02-13,M01497,US
CLR00004122,AUTH00004122,MEM010895,4558.43,USD,2026-02-10,M00340,MX
CLR00004123,AUTH00004123,MEM006599,4969.17,USD,2026-02-11,M00459,MX
CLR00004124,AUTH00004124,MEM000255,2486.7,USD,2026-02-08,M02214,US
CLR00004125,AUTH00004125,MEM013305,2943.09,USD,2026-02-13,M02870,US
CLR00004126,AUTH00004126,MEM012758,4871.55,USD,2026-02-09,M01044,US
CLR00004127,AUTH00004127,MEM008106,878.57,USD,2026-02-09,M02059,CA
CLR00004128,AUTH00004128,MEM007131,3691.73,USD,2026-02-12,M00281,US
CLR00004129,AUTH00004129,MEM007373,115.47,USD,2026-02-12,M02919,CA
CLR00004130,AUTH00004130,MEM010668,681.74,USD,2026-02-17,M02542,MX
CLR00004131,AUTH00004131,MEM005555,4314.11,USD,2026-02-18,M02097,US
CLR00004132,AUTH00004132,MEM010579,2233.99,USD,2026-02-17,M02648,CA
CLR00004133,AUTH00004133,MEM007539,2212.21,USD,2026-02-11,M00683,US
CLR00004134,AUTH00004134,MEM013746,3078.17,USD,2026-02-17,M01911,US
CLR00004135,AUTH00004135,MEM000568,573.96,USD,2026-02-15,M00978,US
CLR00004136,AUTH00004136,MEM004295,1133.22,USD,2026-02-15,M02058,US
CLR00004137,AUTH00004137,MEM004364,647.42,USD,2026-02-09,M01501,MX
CLR00004138,AUTH00004138,MEM004765,4144.07,USD,2026-02-16,M02072,CA
CLR00004139,AUTH00004139,MEM004733,2650.42,USD,2026-02-08,M00547,US
CLR00004140,AUTH00004140,MEM003160,4357.81,USD,2026-02-13,M02150,MX
CLR00004141,AUTH00004141,MEM010051,3238.38,USD,2026-02-15,M02130,US
CLR00004142,AUTH00004142,MEM003028,2110.31,USD,2026-02-11,M02079,CA
CLR00004143,AUTH00004143,MEM000316,1245.13,USD,2026-02-14,M00364,US
CLR00004144,AUTH00004144,MEM006426,1048.96,USD,2026-02-16,M02105,US
CLR00004145,AUTH00004145,MEM014520,340.04,USD,2026-02-17,M01898,MX
CLR00004146,AUTH00004146,MEM006555,1306.41,USD,2026-02-14,M01300,US
CLR00004147,AUTH00004147,MEM008221,4323.25,USD,2026-02-16,M00578,US
CLR00004148,AUTH00004148,MEM014166,1320.41,USD,2026-02-09,M00851,MX
CLR00004149,AUTH00004149,MEM007239,3407.23,USD,2026-02-12,M02447,US
CLR00004150,AUTH00004150,MEM005389,2078.38,USD,2026-02-10,M02053,MX
CLR00004151,AUTH00004151,MEM005674,1466.83,USD,2026-02-09,M00358,US
CLR00004152,AUTH00004152,MEM011330,1197.58,USD,2026-02-09,M00101,US
CLR00004153,AUTH00004153,MEM002057,1598.26,USD,2026-02-15,M01161,MX
CLR00004154,AUTH00004154,MEM002207,3477.8,USD,2026-02-17,M02002,US
CLR00004155,AUTH00004155,MEM010185,1681.57,USD,2026-02-15,M00178,US
CLR00004156,AUTH00004156,MEM002076,3089.25,USD,2026-02-14,M00842,US
CLR00004157,AUTH00004157,MEM004362,3839.52,USD,2026-02-14,M01755,US
CLR00004158,AUTH00004158,MEM000582,3394.41,USD,2026-02-16,M00818,US
CLR00004159,AUTH00004159,MEM011489,3116.62,USD,2026-02-09,M00079,US
CLR00004160,AUTH00004160,MEM004715,3774.94,USD,2026-02-11,M00047,MX
CLR00004161,AUTH00004161,MEM005050,60.35,USD,2026-02-10,M02235,MX
CLR00004162,AUTH00004162,MEM001463,1740.14,USD,2026-02-09,M02794,CA
CLR00004163,AUTH00004163,MEM006824,2619.76,USD,2026-02-11,M01309,MX
CLR00004164,AUTH00004164,MEM008957,4904.81,USD,2026-02-16,M00039,US
CLR00004165,AUTH00004165,MEM014830,3847.88,USD,2026-02-16,M01088,MX
CLR00004166,AUTH00004166,MEM012780,516.51,USD,2026-02-16,M00003,US
CLR00004167,AUTH00004167,MEM006930,3835.28,USD,2026-02-12,M01422,MX
CLR00004168,AUTH00004168,MEM008270,417.15,USD,2026-02-14,M01015,US
CLR00004169,AUTH00004169,MEM003684,1465.94,USD,2026-02-14,M00065,CA
CLR00004170,AUTH00004170,MEM010703,2463.13,USD,2026-02-14,M02672,US
CLR00004171,AUTH00004171,MEM007654,969.66,USD,2026-02-13,M00540,US
CLR00004172,AUTH00004172,MEM010290,469.64,USD,2026-02-10,M01604,MX
CLR00004173,AUTH00004173,MEM009994,4784.36,USD,2026-02-17,M00406,US
CLR00004174,AUTH00004174,MEM011947,1635.01,USD,2026-02-14,M01945,MX
CLR00004175,AUTH00004175,MEM010443,2859.5,USD,2026-02-11,M00070,US
CLR00004176,AUTH00004176,MEM003104,2363.51,USD,2026-02-17,M00141,MX
CLR00004177,AUTH00004177,MEM002611,2057.44,USD,2026-02-13,M00893,US
CLR00004178,AUTH00004178,MEM003251,4365.71,USD,2026-02-09,M02430,US
CLR00004179,AUTH00004179,MEM014019,4665.71,USD,2026-02-10,M02445,US
CLR00004180,AUTH00004180,MEM013834,537.62,USD,2026-02-17,M00935,MX
CLR00004181,AUTH00004181,MEM012620,938.26,USD,2026-02-12,M00382,MX
CLR00004182,AUTH00004182,MEM011593,778.79,USD,2026-02-10,M01828,US
CLR00004183,AUTH00004183,MEM011687,1174.79,USD,2026-02-14,M01662,MX
CLR00004184,AUTH00004184,MEM000156,4936.72,USD,2026-02-10,M00278,MX
CLR00004185,AUTH00004185,MEM005124,4637.84,USD,2026-02-15,M01554,US
CLR00004186,AUTH00004186,MEM008326,556.03,USD,2026-02-13,M02993,US
CLR00004187,AUTH00004187,MEM004834,1385.97,USD,2026-02-12,M01211,CA
CLR00004188,AUTH00004188,MEM013138,3922.49,USD,2026-02-16,M02780,US
CLR00004189,AUTH00004189,MEM001596,305.75,USD,2026-02-16,M02194,CA
CLR00004190,AUTH00004190,MEM014409,4572.52,USD,2026-02-15,M02817,US
CLR00004191,AUTH00004191,MEM013229,4322.72,USD,2026-02-15,M01358,US
CLR00004192,AUTH00004192,MEM000909,2912.12,USD,2026-02-15,M00815,CA
CLR00004193,AUTH00004193,MEM000051,4973.84,USD,2026-02-15,M01194,US
CLR00004194,AUTH00004194,MEM003525,3743.81,USD,2026-02-09,M01358,US
CLR00004195,AUTH00004195,MEM006424,1575.78,USD,2026-02-14,M02775,US
CLR00004196,AUTH00004196,MEM004511,4492.62,USD,2026-02-15,M02260,US
CLR00004197,AUTH00004197,MEM006996,3017.17,USD,2026-02-18,M02073,CA
CLR00004198,AUTH00004198,MEM005089,3260.82,USD,2026-02-13,M01280,US
CLR00004199,AUTH00004199,MEM007860,2827.56,USD,2026-02-17,M00305,US
CLR00004200,AUTH00004200,MEM008983,3918.78,USD,2026-02-09,M00816,MX
CLR00004201,AUTH00004201,MEM013560,1924.88,USD,2026-02-16,M02218,CA
CLR00004202,AUTH00004202,MEM002966,945.28,USD,2026-02-17,M00929,CA
CLR00004203,AUTH00004203,MEM010942,4411.53,USD,2026-02-14,M01471,US
CLR00004204,AUTH00004204,MEM006236,3531.83,USD,2026-02-14,M01705,CA
CLR00004205,AUTH00004205,MEM005929,4996.88,USD,2026-02-16,M02541,US
CLR00004206,AUTH00004206,MEM012239,1730.4,USD,2026-02-17,M01317,US
CLR00004207,AUTH00004207,MEM002234,1024.72,USD,2026-02-16,M01577,US
CLR00004208,AUTH00004208,MEM010969,1675.92,USD,2026-02-09,M01859,CA
CLR00004209,AUTH00004209,MEM014336,535.86,USD,2026-02-16,M02428,US
CLR00004210,AUTH00004210,MEM000907,4617.14,USD,2026-02-10,M00694,US
CLR00004211,AUTH00004211,MEM007808,1320.55,USD,2026-02-16,M00098,MX
CLR00004212,AUTH00004212,MEM006294,3292.89,USD,2026-02-16,M01688,US
CLR00004213,AUTH00004213,MEM008390,1571.11,USD,2026-02-15,M00582,US
CLR00004214,AUTH00004214,MEM009748,3490.56,USD,2026-02-11,M01509,MX
CLR00004215,AUTH00004215,MEM002466,2223.5,USD,2026-02-17,M01554,US
CLR00004216,AUTH00004216,MEM000594,4890.53,USD,2026-02-17,M00698,US
CLR00004217,AUTH00004217,MEM004796,2028.24,USD,2026-02-16,M00855,US
CLR00004218,AUTH00004218,MEM010428,2729.56,USD,2026-02-17,M01075,US
CLR00004219,AUTH00004219,MEM009703,2197.98,USD,2026-02-13,M02214,US
CLR00004220,AUTH00004220,MEM012378,688.5,USD,2026-02-15,M00882,MX
CLR00004221,AUTH00004221,MEM008007,3665.29,USD,2026-02-17,M00793,CA
CLR00004222,AUTH00004222,MEM014063,4820.9,USD,2026-02-11,M02041,MX
CLR00004223,AUTH00004223,MEM013253,1635.51,USD,2026-02-09,M01342,US
CLR00004224,AUTH00004224,MEM011253,1145.05,USD,2026-02-10,M02118,US
CLR00004225,AUTH00004225,MEM000058,1771.1,USD,2026-02-09,M02872,US
CLR00004226,AUTH00004226,MEM003030,1153.48,USD,2026-02-13,M01824,CA
CLR00004227,AUTH00004227,MEM000153,4863.89,USD,2026-02-09,M00005,US
CLR00004228,AUTH00004228,MEM003452,819.81,USD,2026-02-17,M02676,US
CLR00004229,AUTH00004229,MEM014624,1444.55,USD,2026-02-11,M01920,US
CLR00004230,AUTH00004230,MEM004783,2979.53,USD,2026-02-08,M01798,US
CLR00004231,AUTH00004231,MEM001868,2178.31,USD,2026-02-12,M00598,CA
CLR00004232,AUTH00004232,MEM001000,602.61,USD,2026-02-09,M00498,US
CLR00004233,AUTH00004233,MEM008893,3844.23,USD,2026-02-15,M01348,CA
CLR00004234,AUTH00004234,MEM007259,2328.26,USD,2026-02-14,M00347,US
CLR00004235,AUTH00004235,MEM007662,2044.94,USD,2026-02-13,M02124,MX
CLR00004236,AUTH00004236,MEM003639,4222.14,USD,2026-02-17,M01342,CA
CLR00004237,AUTH00004237,MEM002517,3564.9,USD,2026-02-17,M00824,US
CLR00004238,AUTH00004238,MEM001921,4982.87,USD,2026-02-15,M00799,CA
CLR00004239,AUTH00004239,MEM004985,3623.06,USD,2026-02-10,M01256,US
CLR00004240,AUTH00004240,MEM009058,4361.23,USD,2026-02-09,M02533,US
CLR00004241,AUTH00004241,MEM008903,2490.44,USD,2026-02-16,M02082,US
CLR00004242,AUTH00004242,MEM003743,4210.6,USD,2026-02-08,M02495,US
CLR00004243,AUTH00004243,MEM000392,510.15,USD,2026-02-13,M01857,US
CLR00004244,AUTH00004244,MEM006490,2846.89,USD,2026-02-16,M00853,US
CLR00004245,AUTH00004245,MEM000132,3242.45,USD,2026-02-11,M01121,US
CLR00004246,AUTH00004246,MEM006857,4135.24,USD,2026-02-16,M00119,US
CLR00004247,AUTH00004247,MEM006577,2512.69,USD,2026-02-12,M01195,US
CLR00004248,AUTH00004248,MEM002105,4756.67,USD,2026-02-16,M00561,US
CLR00004249,AUTH00004249,MEM005551,4455.69,USD,2026-02-15,M00666,MX
CLR00004250,AUTH00004250,MEM000079,4933.1,USD,2026-02-14,M00829,US
CLR00004251,AUTH00004251,MEM004967,1209.64,USD,2026-02-16,M02283,CA
CLR00004252,AUTH00004252,MEM006775,1085.71,USD,2026-02-10,M00074,US
CLR00004253,AUTH00004253,MEM010388,1995.34,USD,2026-02-15,M01193,CA
CLR00004254,AUTH00004254,MEM008481,2592.78,USD,2026-02-13,M00993,CA
CLR00004255,AUTH00004255,MEM002893,500.88,USD,2026-02-17,M02847,US
CLR00004256,AUTH00004256,MEM009131,211.11,USD,2026-02-15,M01551,CA
CLR00004257,AUTH00004257,MEM011243,1240.21,USD,2026-02-09,M02086,US
CLR00004258,AUTH00004258,MEM007779,3513.35,USD,2026-02-11,M01570,MX
CLR00004259,AUTH00004259,MEM012372,4668.64,USD,2026-02-15,M02137,CA
CLR00004260,AUTH00004260,MEM011475,3834.94,USD,2026-02-09,M02858,US
CLR00004261,AUTH00004261,MEM013752,765.76,USD,2026-02-10,M02944,US
CLR00004262,AUTH00004262,MEM008358,3569.53,USD,2026-02-08,M02394,CA
CLR00004263,AUTH00004263,MEM004950,4510.56,USD,2026-02-12,M02662,CA
CLR00004264,AUTH00004264,MEM008238,4877.66,USD,2026-02-11,M00954,US
CLR00004265,AUTH00004265,MEM003273,305.71,USD,2026-02-17,M01262,MX
CLR00004266,AUTH00004266,MEM009760,1692.51,USD,2026-02-13,M01819,US
CLR00004267,AUTH00004267,MEM007211,4209.28,USD,2026-02-09,M02648,US
CLR00004268,AUTH00004268,MEM010767,1230.58,USD,2026-02-14,M00127,CA
CLR00004269,AUTH00004269,MEM001346,2936.43,USD,2026-02-13,M00097,CA
CLR00004270,AUTH00004270,MEM013669,4900.13,USD,2026-02-17,M00641,US
CLR00004271,AUTH00004271,MEM009983,3428.82,USD,2026-02-15,M01501,US
CLR00004272,AUTH00004272,MEM013285,1403.06,USD,2026-02-18,M01341,MX
CLR00004273,AUTH00004273,MEM014009,1882.85,USD,2026-02-12,M02475,US
CLR00004274,AUTH00004274,MEM000238,627.37,USD,2026-02-11,M01937,US
CLR00004275,AUTH00004275,MEM004522,4551.1,USD,2026-02-10,M01095,US
CLR00004276,AUTH00004276,MEM000621,3524.6,USD,2026-02-13,M00480,CA
CLR00004277,AUTH00004277,MEM004035,1184.69,USD,2026-02-12,M01371,US
CLR00004278,AUTH00004278,MEM005289,1842.89,USD,2026-02-14,M02595,MX
CLR00004279,AUTH00004279,MEM000367,3017.32,USD,2026-02-12,M00840,US
CLR00004280,AUTH00004280,MEM001695,1372.52,USD,2026-02-17,M02034,US
CLR00004281,AUTH00004281,MEM008361,2111.07,USD,2026-02-15,M00760,US
CLR00004282,AUTH00004282,MEM002083,2788.32,USD,2026-02-11,M01379,MX
CLR00004283,AUTH00004283,MEM012026,338.68,USD,2026-02-11,M01598,CA
CLR00004284,AUTH00004284,MEM004778,1442.46,USD,2026-02-14,M00653,US
CLR00004285,AUTH00004285,MEM010303,3562.4,USD,2026-02-15,M02425,US
CLR00004286,AUTH00004286,MEM009718,316.49,USD,2026-02-13,M01417,US
CLR00004287,AUTH00004287,MEM011772,3167.1,USD,2026-02-11,M02298,US
CLR00004288,AUTH00004288,MEM014504,1141.03,USD,2026-02-12,M01190,CA
CLR00004289,AUTH00004289,MEM007974,2251.48,USD,2026-02-08,M01133,MX
CLR00004290,AUTH00004290,MEM012422,435.99,USD,2026-02-17,M02534,CA
CLR00004291,AUTH00004291,MEM003460,3530.46,USD,2026-02-18,M02298,CA
CLR00004292,AUTH00004292,MEM010994,3063.25,USD,2026-02-13,M00578,MX
CLR00004293,AUTH00004293,MEM010373,3828.72,USD,2026-02-10,M01828,CA
CLR00004294,AUTH00004294,MEM011746,2528.19,USD,2026-02-18,M01661,MX
CLR00004295,AUTH00004295,MEM002958,722.67,USD,2026-02-10,M02679,US
CLR00004296,AUTH00004296,MEM014017,4079.42,USD,2026-02-09,M02040,MX
CLR00004297,AUTH00004297,MEM006457,3584.24,USD,2026-02-08,M00297,US
CLR00004298,AUTH00004298,MEM001023,1256.03,USD,2026-02-16,M00214,CA
CLR00004299,AUTH00004299,MEM004508,2301.55,USD,2026-02-16,M02241,CA
CLR00004300,AUTH00004300,MEM011207,1696.22,USD,2026-02-11,M01132,US
CLR00004301,AUTH00004301,MEM014205,3399.61,USD,2026-02-08,M01718,US
CLR00004302,AUTH00004302,MEM012944,3188.11,USD,2026-02-09,M00718,US
CLR00004303,AUTH00004303,MEM014893,2325.98,USD,2026-02-16,M01861,MX
CLR00004304,AUTH00004304,MEM006695,1339.51,USD,2026-02-11,M00032,US
CLR00004305,AUTH00004305,MEM004245,720.12,USD,2026-02-15,M01106,US
CLR00004306,AUTH00004306,MEM005381,626.86,USD,2026-02-10,M02187,CA
CLR00004307,AUTH00004307,MEM014886,4494.15,USD,2026-02-14,M02891,CA
CLR00004308,AUTH00004308,MEM008830,4141.3,USD,2026-02-11,M00286,US
CLR00004309,AUTH00004309,MEM001500,3851.78,USD,2026-02-12,M00246,CA
CLR00004310,AUTH00004310,MEM005396,1202.22,USD,2026-02-15,M00574,CA
CLR00004311,AUTH00004311,MEM004298,3534.39,USD,2026-02-11,M00769,MX
CLR00004312,AUTH00004312,MEM014876,3549.21,USD,2026-02-08,M02270,US
CLR00004313,AUTH00004313,MEM003717,2439.86,USD,2026-02-17,M01850,MX
CLR00004314,AUTH00004314,MEM004237,3745.55,USD,2026-02-10,M02961,US
CLR00004315,AUTH00004315,MEM006566,83.72,USD,2026-02-14,M02654,US
CLR00004316,AUTH00004316,MEM013063,757.44,USD,2026-02-13,M01293,MX
CLR00004317,AUTH00004317,MEM003208,2027.97,USD,2026-02-13,M00859,US
CLR00004318,AUTH00004318,MEM000013,3845.78,USD,2026-02-11,M02040,CA
CLR00004319,AUTH00004319,MEM006459,3929.71,USD,2026-02-09,M02132,US
CLR00004320,AUTH00004320,MEM011226,2975.32,USD,2026-02-16,M00504,US
CLR00004321,AUTH00004321,MEM001871,2973.73,USD,2026-02-14,M00394,MX
CLR00004322,AUTH00004322,MEM003190,1297.88,USD,2026-02-14,M00781,CA
CLR00004323,AUTH00004323,MEM001873,3299.36,USD,2026-02-08,M01540,CA
CLR00004324,AUTH00004324,MEM002276,3141.3,USD,2026-02-13,M00563,US
CLR00004325,AUTH00004325,MEM001533,1468.95,USD,2026-02-14,M01261,MX
CLR00004326,AUTH00004326,MEM000883,4544.37,USD,2026-02-16,M01996,US
CLR00004327,AUTH00004327,MEM000922,3885.93,USD,2026-02-17,M00017,CA
CLR00004328,AUTH00004328,MEM006775,4308.51,USD,2026-02-10,M02544,US
CLR00004329,AUTH00004329,MEM000576,958.33,USD,2026-02-14,M01617,MX
CLR00004330,AUTH00004330,MEM011730,4228.82,USD,2026-02-10,M02843,US
CLR00004331,AUTH00004331,MEM006018,425.65,USD,2026-02-16,M01649,US
CLR00004332,AUTH00004332,MEM000697,2246.3,USD,2026-02-08,M01462,US
CLR00004333,AUTH00004333,MEM008074,482.45,USD,2026-02-15,M02831,US
CLR00004334,AUTH00004334,MEM013293,2911.31,USD,2026-02-08,M00568,MX
CLR00004335,AUTH00004335,MEM004564,4380.28,USD,2026-02-16,M00162,US
CLR00004336,AUTH00004336,MEM005159,653.96,USD,2026-02-14,M01875,US
CLR00004337,AUTH00004337,MEM005621,3643.45,USD,2026-02-17,M00418,US
CLR00004338,AUTH00004338,MEM008440,937.52,USD,2026-02-10,M01641,US
CLR00004339,AUTH00004339,MEM006000,2000.75,USD,2026-02-10,M02707,CA
CLR00004340,AUTH00004340,MEM001820,2465.13,USD,2026-02-12,M01175,CA
CLR00004341,AUTH00004341,MEM007915,4135.03,USD,2026-02-18,M01945,US
CLR00004342,AUTH00004342,MEM001237,1750.28,USD,2026-02-16,M02898,CA
CLR00004343,AUTH00004343,MEM008112,4299.75,USD,2026-02-16,M01677,MX
CLR00004344,AUTH00004344,MEM008830,2467.41,USD,2026-02-10,M01406,US
CLR00004345,AUTH00004345,MEM008921,3554.15,USD,2026-02-13,M02266,MX
CLR00004346,AUTH00004346,MEM003429,1948.98,USD,2026-02-17,M01684,US
CLR00004347,AUTH00004347,MEM005259,2849.79,USD,2026-02-10,M01970,CA
CLR00004348,AUTH00004348,MEM012312,1994.05,USD,2026-02-16,M00844,CA
